stationId,obsTime,WDSD,TEMP,24R
467410,2023-09-04 04:50:00,7.3,26.4,17.5
467410,2023-09-04 05:00:00,9.7,26.3,17.5
467410,2023-09-04 05:10:00,10.5,26.2,17.5
467410,2023-09-04 05:20:00,8.8,26.3,17.5
467410,2023-09-04 05:30:00,9.5,26.2,17.5
467410,2023-09-04 05:40:00,9.8,26.1,17.5
467410,2023-09-04 05:50:00,9.3,26,18
467410,2023-09-04 06:00:00,10.6,25.8,18
467410,2023-09-04 06:10:00,11.3,25.7,18
467410,2023-09-04 06:20:00,12.4,25.7,18
467410,2023-09-04 06:30:00,10.6,25.7,18.5
467410,2023-09-04 06:40:00,10,25.8,18.5
467410,2023-09-04 06:50:00,9.5,25.8,18.5
467410,2023-09-04 07:00:00,9.7,25.8,18.5
467410,2023-09-04 07:10:00,8.8,25.9,18.5
467410,2023-09-04 07:20:00,8.3,26,18.5
467410,2023-09-04 07:30:00,7.3,26,18.5
467410,2023-09-04 07:40:00,6.7,26.1,18.5
467410,2023-09-04 07:50:00,6.8,26.3,18.5
467410,2023-09-04 08:00:00,6.3,26.6,18.5
467410,2023-09-04 08:10:00,5.4,26.6,18.5
467410,2023-09-04 08:20:00,5.4,26.7,18.5
467410,2023-09-04 08:30:00,5.9,27,18.5
467410,2023-09-04 08:40:00,5.9,27.3,18.5
467410,2023-09-04 08:50:00,6.6,27.3,18.5
467410,2023-09-04 09:00:00,6,27.6,18.5
467410,2023-09-04 09:10:00,6.7,27.4,18.5
467410,2023-09-04 09:20:00,7.7,27.1,19
467410,2023-09-04 09:30:00,6.7,27.3,19
467410,2023-09-04 09:40:00,7.8,27.4,19
467410,2023-09-04 09:50:00,7.1,27.8,19
467410,2023-09-04 10:00:00,5.5,28,19
467410,2023-09-04 10:10:00,5.9,28.3,19
467410,2023-09-04 10:20:00,5.5,27.8,19
467420,2023-09-01 00:00:00,1.4,26.4,18
467420,2023-09-01 00:10:00,1,26.4,0
467420,2023-09-01 00:20:00,1.1,26.3,0
467420,2023-09-01 00:30:00,1.1,26.2,0
467420,2023-09-01 00:40:00,1.9,26.2,0
467420,2023-09-01 00:50:00,0.5,26.3,0
467420,2023-09-01 01:00:00,1,26.4,0
467420,2023-09-01 01:10:00,1.1,26.5,-990
467420,2023-09-01 01:20:00,1.1,26.3,-990
467420,2023-09-01 01:30:00,0.9,26.3,-990
467420,2023-09-01 01:40:00,0.8,26.4,-990
467420,2023-09-01 01:50:00,0.7,26.4,-990
467420,2023-09-01 02:00:00,1.4,26.4,-990
467420,2023-09-01 02:10:00,0.4,26.4,-990
467420,2023-09-01 02:20:00,0.7,26.5,-990
467420,2023-09-01 02:30:00,0.4,26.5,-990
467420,2023-09-01 02:40:00,0.8,26.4,-990
467420,2023-09-01 02:50:00,1,26.5,-990
467420,2023-09-01 03:00:00,1.4,26.4,-990
467420,2023-09-01 03:10:00,1.3,26.4,-990
467420,2023-09-01 03:20:00,1.4,26.4,-990
467420,2023-09-01 03:30:00,1.6,26.4,-990
467420,2023-09-01 03:40:00,1.8,26.4,-990
467420,2023-09-01 03:50:00,0.8,26.6,-990
467420,2023-09-01 04:10:00,0.9,26.4,-990
467420,2023-09-01 04:20:00,0.9,26.5,-990
467420,2023-09-01 04:30:00,1.1,26.5,-990
467420,2023-09-01 04:40:00,1.1,26.5,-990
467420,2023-09-01 04:50:00,1,26.5,-990
467420,2023-09-01 05:00:00,0.9,26.6,-990
467420,2023-09-01 05:10:00,0.5,26.5,-990
467420,2023-09-01 05:20:00,1.1,26.5,-990
467420,2023-09-01 05:30:00,0.8,26.5,-990
467420,2023-09-01 05:40:00,1.4,26.4,-990
467420,2023-09-01 05:50:00,1.2,26.3,-990
467420,2023-09-01 06:00:00,1.1,26.3,-990
467420,2023-09-01 06:10:00,1.4,26.2,-990
467420,2023-09-01 06:20:00,1.4,26.2,-990
467420,2023-09-01 06:30:00,1.1,26.2,-990
467420,2023-09-01 06:40:00,0.9,26.4,-990
467420,2023-09-01 06:50:00,0.7,26.6,-990
467420,2023-09-01 07:00:00,0.7,27,-990
467420,2023-09-01 07:10:00,0.8,27.2,-990
467420,2023-09-01 07:20:00,0.9,27.5,-990
467420,2023-09-01 07:30:00,0.8,27.9,-990
467420,2023-09-01 07:40:00,0.8,28.2,-990
467420,2023-09-01 07:50:00,0.8,28.5,-990
467420,2023-09-01 08:00:00,0.8,28.8,-990
467420,2023-09-01 08:10:00,0.7,29.1,-990
467420,2023-09-01 08:20:00,1,29.5,-990
467420,2023-09-01 08:30:00,1,29.7,-990
467420,2023-09-01 08:40:00,1.3,30.2,-990
467420,2023-09-01 08:50:00,1.7,30.2,-990
467420,2023-09-01 09:00:00,1.2,30.8,-990
467420,2023-09-01 09:10:00,1.9,31.1,-990
467420,2023-09-01 09:20:00,2,31.2,-990
467420,2023-09-01 09:30:00,2.1,31.4,-990
467420,2023-09-01 09:40:00,1.4,31.7,-990
467420,2023-09-01 09:50:00,1.8,31.4,-990
467420,2023-09-01 10:00:00,1.8,31.3,-990
467420,2023-09-01 10:10:00,1.7,32.3,-990
467420,2023-09-01 10:20:00,2.4,31.5,-990
467420,2023-09-01 10:30:00,1.7,32.5,-990
467420,2023-09-01 10:40:00,2.3,32.2,-990
467420,2023-09-01 10:50:00,2.1,32.9,-990
467420,2023-09-01 11:00:00,2.1,31.9,-990
467420,2023-09-01 11:10:00,1.9,31.7,-990
467420,2023-09-01 11:20:00,2.2,31.7,-990
467420,2023-09-01 11:30:00,2.2,31.7,-990
467420,2023-09-01 11:40:00,1.8,31.8,-990
467420,2023-09-01 11:50:00,1.1,31.6,-990
467420,2023-09-01 12:00:00,0.9,31.5,-990
467420,2023-09-01 12:10:00,1.3,32,-990
467420,2023-09-01 12:20:00,1.6,32.6,-990
467420,2023-09-01 12:30:00,1.5,32.4,-990
467420,2023-09-01 12:40:00,2.2,32.4,-990
467420,2023-09-01 12:50:00,1.8,32.7,-990
467420,2023-09-01 13:00:00,1.9,32.5,-990
467420,2023-09-01 13:10:00,2.8,33.1,-990
467420,2023-09-01 13:20:00,3.7,32.8,-990
467420,2023-09-01 13:30:00,5.1,32.8,-990
467420,2023-09-01 13:40:00,4.9,32.5,-990
467420,2023-09-01 13:50:00,4.7,31.8,-990
467420,2023-09-01 14:00:00,4.3,31.6,-990
467420,2023-09-01 14:10:00,4.7,32,-990
467420,2023-09-01 14:20:00,5.1,30.9,-990
467420,2023-09-01 14:30:00,3.1,28.8,-990
467420,2023-09-01 14:40:00,3.5,28,1.5
467420,2023-09-01 14:50:00,2.5,27.6,1.5
467420,2023-09-01 15:00:00,1.8,27.5,1.5
467420,2023-09-01 15:10:00,2.9,27.5,5.5
467420,2023-09-01 15:20:00,3.1,27.2,9.5
467420,2023-09-01 15:30:00,1.5,27.4,10.5
467420,2023-09-01 15:40:00,1.1,27.5,10.5
467420,2023-09-01 15:50:00,1.7,27.6,10.5
467420,2023-09-01 16:00:00,1.5,27.8,10.5
467420,2023-09-01 16:10:00,2.3,27.6,10.5
467420,2023-09-01 16:20:00,2.4,27.6,11
467420,2023-09-01 16:30:00,0.7,27.9,11
467420,2023-09-01 16:40:00,0.8,28,11
467420,2023-09-01 16:50:00,0.9,27.9,11
467420,2023-09-01 17:00:00,1,28,11
467420,2023-09-01 17:10:00,1,28,11
467420,2023-09-01 17:20:00,1.5,27.8,11
467420,2023-09-01 17:30:00,1.5,27.8,11
467420,2023-09-01 17:40:00,2.2,27.8,11
467420,2023-09-01 17:50:00,2.4,27.7,11
467420,2023-09-01 18:00:00,2.1,27.7,11
467420,2023-09-01 18:10:00,2.3,27.7,11
467420,2023-09-01 18:20:00,1.7,27.8,11
467420,2023-09-01 18:30:00,2.2,27.9,11
467420,2023-09-01 18:40:00,1.5,27.9,11
467420,2023-09-01 18:50:00,1.8,28,11
467420,2023-09-01 19:00:00,1.6,27.9,11
467420,2023-09-01 19:10:00,2.2,27.8,11
467420,2023-09-01 19:20:00,1.3,27.8,11
467420,2023-09-01 19:30:00,2.2,27.8,11
467420,2023-09-01 19:40:00,2.3,27.9,11
467420,2023-09-01 19:50:00,1.8,27.9,11
467420,2023-09-01 20:00:00,1.9,27.8,11
467420,2023-09-01 20:10:00,2.1,27.9,11
467420,2023-09-01 20:20:00,1.4,27.9,11
467420,2023-09-01 20:30:00,1.4,27.9,11
467420,2023-09-01 20:40:00,1.6,27.9,11
467420,2023-09-01 20:50:00,2.2,27.9,11
467420,2023-09-01 21:00:00,2.1,27.9,11
467420,2023-09-01 21:10:00,1.9,27.9,11
467420,2023-09-01 21:20:00,2,27.9,11
467420,2023-09-01 21:30:00,2,27.8,11
467420,2023-09-01 21:40:00,1.9,27.8,11
467420,2023-09-01 21:50:00,2,27.8,11
467420,2023-09-01 22:00:00,2,27.8,11
467420,2023-09-01 22:10:00,1.6,27.8,11
467420,2023-09-01 22:20:00,1.3,27.7,11
467420,2023-09-01 22:30:00,1.4,27.7,11
467420,2023-09-01 22:40:00,1.1,27.8,11
467420,2023-09-01 22:50:00,0.6,27.9,11
467420,2023-09-01 23:00:00,0.8,28,11
467420,2023-09-01 23:10:00,0.4,27.8,11
467420,2023-09-01 23:20:00,1.1,27.8,11
467420,2023-09-01 23:30:00,0.8,27.8,11
467420,2023-09-01 23:40:00,1.1,27.8,11
467420,2023-09-01 23:50:00,1,27.8,11
467420,2023-09-02 00:00:00,0.9,28,11
467420,2023-09-02 00:10:00,1.7,27.9,0
467420,2023-09-02 00:20:00,1,28,0
467420,2023-09-02 00:30:00,1,28,0
467420,2023-09-02 00:40:00,1.6,28.1,0
467420,2023-09-02 00:50:00,0.9,28,0
467420,2023-09-02 01:00:00,0.5,27.8,0
467420,2023-09-02 01:10:00,0.4,27.8,-990
467420,2023-09-02 01:20:00,0.7,27.8,0.5
467420,2023-09-02 01:30:00,0.6,27.7,0.5
467420,2023-09-02 01:40:00,0.4,27.7,0.5
467420,2023-09-02 01:50:00,1.1,27.6,0.5
467420,2023-09-02 02:00:00,0.3,27.5,0.5
467420,2023-09-02 02:10:00,0.7,27.4,0.5
467420,2023-09-02 02:20:00,0.4,27.4,0.5
467420,2023-09-02 02:30:00,0.9,27.4,0.5
467420,2023-09-02 02:40:00,1.8,27.3,0.5
467420,2023-09-02 02:50:00,1.6,27.3,0.5
467420,2023-09-02 03:00:00,1.7,27.4,0.5
467420,2023-09-02 03:10:00,0.8,27.4,0.5
467420,2023-09-02 03:20:00,0.3,27.5,0.5
467420,2023-09-02 03:30:00,1.2,27.4,0.5
467420,2023-09-02 03:40:00,0.3,27.4,0.5
467420,2023-09-02 03:50:00,0.3,27.4,0.5
467420,2023-09-02 04:00:00,1.5,27.4,0.5
467420,2023-09-02 04:10:00,0.7,27.4,0.5
467420,2023-09-02 04:20:00,1.1,27.3,0.5
467420,2023-09-02 04:30:00,0.7,27.3,0.5
467420,2023-09-02 04:40:00,0.3,27.3,0.5
467420,2023-09-02 04:50:00,0.7,27.3,0.5
467420,2023-09-02 05:00:00,0.4,27.3,0.5
467420,2023-09-02 05:10:00,0.4,27.3,0.5
467420,2023-09-02 05:20:00,1.4,27.2,0.5
467420,2023-09-02 05:30:00,0.9,27.2,0.5
467420,2023-09-02 05:40:00,0.3,27.2,0.5
467420,2023-09-02 05:50:00,1.7,27.2,0.5
467420,2023-09-02 06:00:00,0.7,27.3,0.5
467420,2023-09-02 06:10:00,0.6,27.4,0.5
467420,2023-09-02 06:20:00,1.3,27.3,0.5
467420,2023-09-02 06:30:00,1,27.3,0.5
467420,2023-09-02 06:40:00,0.8,27.2,0.5
467420,2023-09-02 06:50:00,1,27.3,0.5
467420,2023-09-02 07:00:00,1,27.3,0.5
467420,2023-09-02 07:10:00,0.9,27.3,0.5
467420,2023-09-02 07:20:00,1.4,27.3,0.5
467420,2023-09-02 07:30:00,0.6,27.4,0.5
467420,2023-09-02 07:40:00,0.5,27.5,0.5
467420,2023-09-02 07:50:00,0.8,27.7,0.5
467420,2023-09-02 08:00:00,0.5,27.8,0.5
467420,2023-09-02 08:10:00,0.4,27.9,0.5
467420,2023-09-02 08:20:00,1.4,28,0.5
467420,2023-09-02 08:30:00,1.3,28.4,0.5
467420,2023-09-02 08:40:00,0.8,28.9,0.5
467420,2023-09-02 08:50:00,0.7,29.2,0.5
467420,2023-09-02 09:00:00,0.9,29.2,0.5
467420,2023-09-02 09:10:00,0.8,29.3,0.5
467420,2023-09-02 09:20:00,1.2,29.5,0.5
467420,2023-09-02 09:30:00,1,29.7,0.5
467420,2023-09-02 09:40:00,0.8,30.3,0.5
467420,2023-09-02 09:50:00,0.4,30,0.5
467420,2023-09-02 10:00:00,1,29.7,0.5
467420,2023-09-02 10:10:00,1,30.2,0.5
467420,2023-09-02 10:20:00,1.8,29.9,0.5
467420,2023-09-02 10:30:00,1.4,29.8,0.5
467420,2023-09-02 10:40:00,0.7,30,0.5
467420,2023-09-02 10:50:00,0.5,30.8,0.5
467420,2023-09-02 11:00:00,0.6,31,0.5
467420,2023-09-02 11:10:00,0.8,30.8,0.5
467420,2023-09-02 11:20:00,1.5,30.9,0.5
467420,2023-09-02 11:30:00,2.1,30.5,0.5
467420,2023-09-02 11:40:00,3.4,30.3,0.5
467420,2023-09-02 11:50:00,2.9,30.6,0.5
467420,2023-09-02 12:00:00,3.5,30.9,0.5
467420,2023-09-02 12:10:00,3.2,31.9,0.5
467420,2023-09-02 12:20:00,3.3,31.8,0.5
467420,2023-09-02 12:30:00,3.5,31.7,0.5
467420,2023-09-02 12:40:00,3.3,31.8,0.5
467420,2023-09-02 12:50:00,3.3,32.4,0.5
467420,2023-09-02 13:00:00,4,31.5,0.5
467420,2023-09-02 13:10:00,3.5,31.8,0.5
467420,2023-09-02 13:20:00,3.8,32,0.5
467420,2023-09-02 13:30:00,3.6,32.2,0.5
467420,2023-09-02 13:40:00,4,32,0.5
467420,2023-09-02 13:50:00,3.8,32.1,0.5
467420,2023-09-02 14:00:00,3.4,32.1,0.5
467420,2023-09-02 14:10:00,4.3,31.6,0.5
467420,2023-09-02 14:20:00,4.1,31.5,0.5
467420,2023-09-02 14:30:00,5,31.4,0.5
467420,2023-09-02 14:40:00,5.6,31.1,0.5
467420,2023-09-02 14:50:00,4.7,31.5,0.5
467420,2023-09-02 15:00:00,4.5,32.2,0.5
467420,2023-09-02 15:10:00,4.6,31.9,0.5
467420,2023-09-02 15:20:00,4.3,32,0.5
467420,2023-09-02 15:30:00,3.9,32,0.5
467420,2023-09-02 15:40:00,5.4,31.7,0.5
467420,2023-09-02 15:50:00,5.2,31.7,0.5
467420,2023-09-02 16:00:00,5.2,31.5,0.5
467420,2023-09-02 16:10:00,4.9,31.5,0.5
467420,2023-09-02 16:20:00,4.9,31.2,0.5
467420,2023-09-02 16:30:00,4.4,31.1,0.5
467420,2023-09-02 16:40:00,3.8,31,0.5
467420,2023-09-02 16:50:00,2.8,31,0.5
467420,2023-09-02 17:00:00,3.9,30.7,0.5
467420,2023-09-02 17:10:00,3.4,30.5,0.5
467420,2023-09-02 17:20:00,3.4,30.3,0.5
467420,2023-09-02 17:30:00,3.2,30.3,0.5
467420,2023-09-02 17:40:00,3.2,30.1,0.5
467420,2023-09-02 17:50:00,2.5,29.9,0.5
467420,2023-09-02 18:00:00,2.3,29.9,0.5
467420,2023-09-02 18:10:00,1.5,29.9,0.5
467420,2023-09-02 18:20:00,2.1,29.9,0.5
467420,2023-09-02 18:30:00,1.8,30,0.5
467420,2023-09-02 18:40:00,2.3,29.9,0.5
467420,2023-09-02 18:50:00,2.2,29.9,0.5
467420,2023-09-02 19:00:00,2,29.7,0.5
467420,2023-09-02 19:10:00,1.6,29.7,0.5
467420,2023-09-02 19:20:00,1.7,29.7,0.5
467420,2023-09-02 19:30:00,1,29.7,0.5
467420,2023-09-02 19:40:00,0.9,29.5,0.5
467420,2023-09-02 19:50:00,0.6,29.6,0.5
467420,2023-09-02 20:00:00,0.8,29.7,0.5
467420,2023-09-02 20:10:00,0.9,29.6,0.5
467420,2023-09-02 20:20:00,0.6,29.7,0.5
467420,2023-09-02 20:30:00,0.5,29.7,0.5
467420,2023-09-02 20:40:00,0.3,29.8,0.5
467420,2023-09-02 20:50:00,0.3,29.7,0.5
467420,2023-09-02 21:00:00,1.1,29.5,0.5
467420,2023-09-02 21:10:00,1.9,29.1,0.5
467420,2023-09-02 21:20:00,2.3,28.9,0.5
467420,2023-09-02 21:30:00,2.1,28.8,0.5
467420,2023-09-02 21:40:00,2.4,28.6,0.5
467420,2023-09-02 21:50:00,2.4,28.6,0.5
467420,2023-09-02 22:00:00,2.5,28.5,0.5
467420,2023-09-02 22:10:00,2.7,28.5,0.5
467420,2023-09-02 22:20:00,2.7,28.6,0.5
467420,2023-09-02 22:30:00,2.6,28.4,0.5
467420,2023-09-02 22:40:00,3,28.4,0.5
467420,2023-09-02 22:50:00,3.1,28.2,0.5
467420,2023-09-02 23:00:00,2.7,28.1,0.5
467420,2023-09-02 23:10:00,2.4,28.1,0.5
467420,2023-09-02 23:20:00,2.6,28.1,0.5
467420,2023-09-02 23:30:00,2.2,28.1,0.5
467420,2023-09-02 23:40:00,1.9,28,0.5
467420,2023-09-02 23:50:00,2.2,28,0.5
467420,2023-09-03 00:00:00,2.2,28,0.5
467420,2023-09-03 00:10:00,2.1,28,0
467420,2023-09-03 00:20:00,2.3,28,0
467420,2023-09-03 00:30:00,2.5,27.8,0
467420,2023-09-03 00:40:00,2.4,27.8,0
467420,2023-09-03 00:50:00,2.7,27.8,0
467420,2023-09-03 01:00:00,2.7,27.8,0
467420,2023-09-03 01:10:00,2.7,27.8,0
467420,2023-09-03 01:20:00,2.2,27.8,0
467420,2023-09-03 01:30:00,1.7,27.8,0
467420,2023-09-03 01:40:00,1.9,27.9,0
467420,2023-09-03 01:50:00,2.8,27.9,0
467420,2023-09-03 02:00:00,2.4,27.8,0
467420,2023-09-03 02:10:00,2.5,27.8,0
467420,2023-09-03 02:20:00,2.4,27.8,0
467420,2023-09-03 02:30:00,2.3,27.8,0
467420,2023-09-03 02:40:00,2,27.8,0
467420,2023-09-03 02:50:00,2.6,27.8,0
467420,2023-09-03 03:00:00,2.8,27.8,0
467420,2023-09-03 03:10:00,2.9,27.8,0
467420,2023-09-03 03:20:00,2.4,27.8,0
467420,2023-09-03 03:30:00,2.2,27.8,0
467420,2023-09-03 03:40:00,2.8,27.7,0
467420,2023-09-03 03:50:00,2.6,27.7,0
467420,2023-09-03 04:00:00,2.1,27.7,0
467420,2023-09-03 04:10:00,2.1,27.7,0
467420,2023-09-03 04:20:00,2.8,27.6,0
467420,2023-09-03 04:30:00,2.1,27.6,0
467420,2023-09-03 04:40:00,2.4,27.6,0
467420,2023-09-03 04:50:00,2.1,27.6,0
467420,2023-09-03 05:00:00,2.3,27.6,0
467420,2023-09-03 05:10:00,2.9,27.6,0
467420,2023-09-03 05:20:00,2.9,27.6,0
467420,2023-09-03 05:30:00,2,27.6,0
467420,2023-09-03 05:40:00,2.8,27.6,0
467420,2023-09-03 05:50:00,2,27.7,0
467420,2023-09-03 06:00:00,2.5,27.7,0
467420,2023-09-03 06:10:00,2.4,27.7,0
467420,2023-09-03 06:20:00,2.2,27.7,0
467420,2023-09-03 06:30:00,2.4,27.6,0
467420,2023-09-03 06:40:00,2.6,27.6,0
467420,2023-09-03 06:50:00,1.7,27.7,0
467420,2023-09-03 07:00:00,2,27.7,0
467420,2023-09-03 07:10:00,2.7,27.7,0
467420,2023-09-03 07:20:00,2,27.7,0
467420,2023-09-03 07:30:00,2,27.8,0
467420,2023-09-03 07:40:00,2.2,27.8,0
467420,2023-09-03 07:50:00,2.3,27.8,0
467420,2023-09-03 08:00:00,2.3,27.9,0
467420,2023-09-03 08:10:00,1.1,28.1,-990
467420,2023-09-03 08:20:00,1.1,28.2,-990
467420,2023-09-03 08:30:00,1.2,28,-990
467420,2023-09-03 08:40:00,2.4,28.1,-990
467420,2023-09-03 08:50:00,1.5,28.2,-990
467420,2023-09-03 09:00:00,0.9,28.4,-990
467420,2023-09-03 09:10:00,1.1,28.6,-990
467420,2023-09-03 09:20:00,1.4,28.7,-990
467420,2023-09-03 09:30:00,1.6,28.8,-990
467420,2023-09-03 09:40:00,1.6,28.6,-990
467420,2023-09-03 09:50:00,1.2,28.7,-990
467420,2023-09-03 10:00:00,0.7,28.6,-990
467420,2023-09-03 10:10:00,1,28.8,-990
467420,2023-09-03 10:20:00,1,28.6,-990
467420,2023-09-03 10:30:00,0.8,28.5,-990
467420,2023-09-03 10:40:00,0.5,28.6,-990
467420,2023-09-03 10:50:00,1.1,28.6,-990
467420,2023-09-03 11:00:00,1.3,28.5,-990
467420,2023-09-03 11:10:00,1.1,28.4,-990
467420,2023-09-03 11:20:00,0.4,28.3,-990
467420,2023-09-03 11:30:00,0.8,28.2,-990
467420,2023-09-03 11:40:00,0.8,27.9,-990
467420,2023-09-03 11:50:00,0.4,28,-990
467420,2023-09-03 12:00:00,1,28,0.5
467420,2023-09-03 12:10:00,0.8,27.8,1
467420,2023-09-03 12:20:00,0.3,27.7,1
467420,2023-09-03 12:30:00,1.1,27.8,1
467420,2023-09-03 12:40:00,1.7,27.7,1.5
467420,2023-09-03 12:50:00,1.9,27.7,1.5
467420,2023-09-03 13:00:00,2.5,27.7,1.5
467420,2023-09-03 13:10:00,2.6,27.6,2
467420,2023-09-03 13:20:00,2.3,27.6,2
467420,2023-09-03 13:30:00,2,27.6,2
467420,2023-09-03 13:40:00,1.7,27.6,2
467420,2023-09-03 13:50:00,1.4,27.7,2
467420,2023-09-03 14:00:00,1.3,27.7,2
467420,2023-09-03 14:10:00,0.9,27.8,2
467420,2023-09-03 14:20:00,1.6,27.8,2
467420,2023-09-03 14:30:00,2.2,27.9,2
467420,2023-09-03 14:40:00,1.7,28,2
467420,2023-09-03 14:50:00,2.2,28.1,2
467420,2023-09-03 15:00:00,2.5,28.1,2
467420,2023-09-03 15:10:00,2.8,28.1,2
467420,2023-09-03 15:20:00,2.6,28.1,2
467420,2023-09-03 15:30:00,3.1,28,2
467420,2023-09-03 15:40:00,4.3,28,2
467420,2023-09-03 15:50:00,4.3,27.9,2
467420,2023-09-03 16:00:00,4.8,27.9,2
467420,2023-09-03 16:10:00,6.4,27.9,2
467420,2023-09-03 16:20:00,6,27.9,2
467420,2023-09-03 16:30:00,5.9,27.9,2
467420,2023-09-03 16:40:00,7.2,27.9,2
467420,2023-09-03 16:50:00,8.7,27.9,2
467420,2023-09-03 17:00:00,9.4,28.1,2
467420,2023-09-03 17:10:00,8.8,27.9,2
467420,2023-09-03 17:20:00,8.7,27.8,2
467420,2023-09-03 17:30:00,7.9,27.7,2
467420,2023-09-03 17:40:00,8.1,27.7,2
467420,2023-09-03 17:50:00,9.4,27.8,2
467420,2023-09-03 18:00:00,8.1,27.8,2
467420,2023-09-03 18:10:00,8.5,28,2
467420,2023-09-03 18:20:00,8.4,28.2,2
467420,2023-09-03 18:30:00,9.3,28.5,2
467420,2023-09-03 18:40:00,8.3,27.4,3
467420,2023-09-03 18:50:00,7.8,26.8,4.5
467420,2023-09-03 19:00:00,8.8,26.9,5
467420,2023-09-03 19:10:00,8.7,27.6,5.5
467420,2023-09-03 19:20:00,7.6,27.5,5.5
467420,2023-09-03 19:30:00,7.4,26.9,5.5
467420,2023-09-03 19:40:00,7,26.7,5.5
467420,2023-09-03 19:50:00,6.3,26.8,6
467420,2023-09-03 20:00:00,5.4,26.3,8
467420,2023-09-03 20:10:00,6.1,25.8,12
467420,2023-09-03 20:20:00,5,25.9,15.5
467420,2023-09-03 20:30:00,3.9,25.8,16.5
467420,2023-09-03 20:40:00,4.1,26.1,17
467420,2023-09-03 20:50:00,4,26.3,17
467420,2023-09-03 21:00:00,4.2,26.7,17
467420,2023-09-03 21:10:00,4.1,27,17
467420,2023-09-03 21:20:00,5.4,27,17
467420,2023-09-03 21:30:00,6.5,27.1,17
467420,2023-09-03 21:40:00,6.9,27,17
467420,2023-09-03 21:50:00,6.5,27.1,17
467420,2023-09-03 22:00:00,6.6,27.3,17
467420,2023-09-03 22:10:00,5.7,27.2,17
467420,2023-09-03 22:20:00,5.9,27.3,17
467420,2023-09-03 22:30:00,7.8,27.6,17.5
467420,2023-09-03 22:40:00,8.3,27.8,17.5
467420,2023-09-03 22:50:00,8.4,27.9,17.5
467420,2023-09-03 23:00:00,5.4,27.9,17.5
467420,2023-09-03 23:10:00,4.7,27.8,17.5
467420,2023-09-03 23:20:00,4.7,28,17.5
467420,2023-09-03 23:30:00,4.5,27.7,17.5
467420,2023-09-03 23:40:00,3.8,27.8,17.5
467420,2023-09-03 23:50:00,4.7,27.9,17.5
467420,2023-09-04 00:00:00,4,27.6,17.5
467420,2023-09-04 00:10:00,4.3,27.1,0
467420,2023-09-04 00:20:00,4.1,26.6,1
467420,2023-09-04 00:30:00,2.9,26.2,2
467420,2023-09-04 00:40:00,2.8,26.2,2.5
467420,2023-09-04 00:50:00,1.7,26.1,2.5
467420,2023-09-04 01:00:00,0.8,26.2,2.5
467420,2023-09-04 01:10:00,1.3,26.3,2.5
467420,2023-09-04 01:20:00,1.9,26.5,2.5
467420,2023-09-04 01:30:00,3.9,26.5,5
467420,2023-09-04 01:40:00,6.1,26,13.5
467420,2023-09-04 01:50:00,5.2,26.4,21.5
467420,2023-09-04 02:00:00,1.6,26.5,22
467420,2023-09-04 02:10:00,3.6,26,22
467420,2023-09-04 02:20:00,3.2,25.8,22
467420,2023-09-04 02:30:00,5.6,25.7,22
467420,2023-09-04 02:40:00,5.4,25.7,22
467420,2023-09-04 02:50:00,5.7,25.5,22
467420,2023-09-04 03:00:00,5.5,25.5,22
467420,2023-09-04 03:10:00,5.6,25.5,23
467420,2023-09-04 03:20:00,3.9,25.6,23
467420,2023-09-04 03:30:00,5.3,25.6,23.5
467420,2023-09-04 03:40:00,5.2,25.6,24
467420,2023-09-04 03:50:00,5.4,25.4,26.5
467420,2023-09-04 04:00:00,6.8,25.7,28.5
467420,2023-09-04 04:10:00,6.4,25.6,28.5
467420,2023-09-04 04:20:00,7.2,26,28.5
467420,2023-09-04 04:30:00,8.3,26.5,28.5
467420,2023-09-04 04:40:00,6.5,26.3,28.5
467420,2023-09-04 04:50:00,4.8,26.2,29
467420,2023-09-04 05:00:00,5.6,26,29
467420,2023-09-04 05:10:00,7.6,26,29.5
467420,2023-09-04 05:20:00,7.6,26.1,30
467420,2023-09-04 05:30:00,8,26.2,30
467420,2023-09-04 05:40:00,8.1,26.1,30
467420,2023-09-04 05:50:00,9.8,26.1,30.5
467420,2023-09-04 06:00:00,11.7,26,30.5
467420,2023-09-04 06:10:00,12.6,25.7,30.5
467420,2023-09-04 06:20:00,11.4,25.8,31
467420,2023-09-04 06:30:00,11.5,25.7,31.5
467420,2023-09-04 06:40:00,9.4,25.7,31.5
467420,2023-09-04 06:50:00,9.4,25.8,31.5
467420,2023-09-04 07:00:00,8.7,25.8,31.5
467420,2023-09-04 07:10:00,9,26,31.5
467420,2023-09-04 07:20:00,8.3,26.1,31.5
467420,2023-09-04 07:30:00,8.7,26.1,31.5
467420,2023-09-04 07:40:00,8,26.2,31.5
467420,2023-09-04 07:50:00,7.5,26.5,31.5
467420,2023-09-04 08:00:00,7.9,26.8,31.5
467420,2023-09-04 08:10:00,7.7,26.8,31.5
467420,2023-09-04 08:20:00,7.6,26.9,31.5
467420,2023-09-04 08:30:00,8.3,27.1,31.5
467420,2023-09-04 08:40:00,7.4,27.4,31.5
467420,2023-09-04 08:50:00,7.9,27.4,31.5
467420,2023-09-04 09:00:00,6.8,27.1,31.5
467420,2023-09-04 09:10:00,6.7,27.6,31.5
467420,2023-09-04 09:20:00,8.6,27.6,32
467420,2023-09-04 09:30:00,7.2,27.2,33
